省份,城市,区县,一级场景类型,二级场景类型,场点名称,2019年6月前网络覆盖情况,场点编号,场点边界,获取方式,数据来源,场点在网站中的ID,初核结果（通过/未通过）,未通过审核原因,网优复核结果（通过/未通过）,是否是规划站（是/否）,是否有楼宇信息（是/否）
湖南省,湘潭市,雨湖区,住宅,大型住宅小区-高层,新景家园文殊苑,,湖南省-湘潭市-雨湖区-住宅-大型住宅小区-高层-新景家园文殊苑,"{[112.92410350512971,27.87139968811359];[112.92605302680997,27.87208530207211];[112.92665301765892,27.871033322642997];[112.92619786078446,27.870858903933758];[112.9263396193948,27.87065568067183];[112.92636857774156,27.8705146182719];[112.92633665650729,27.87024961657821];[112.92637459461132,27.870158550544172];[112.92667407337103,27.869826091855753];[112.92679787848135,27.869408854253468];[112.92683481640783,27.869332791347755];[112.92741372215842,27.86958403944894];[112.92823827940829,27.868102635837648];[112.92763244694073,27.867856446657775];[112.92771834266921,27.867121203946212];[112.9275366905077,27.867041443683654];[112.92666932182824,27.866757585061276];[112.92656251892217,27.866738726051647];[112.92580183342892,27.867541872582304];[112.92509510178277,27.86736176055223];[112.92496632433141,27.86740493271454];[112.9245379887485,27.86844465000346];[112.92400787424957,27.868762364650312];[112.92411965269677,27.86915629212557];[112.92452196647946,27.869084777295203];[112.92494522052831,27.869207261140634];[112.92474148749146,27.870341710456792];[112.92487524983594,27.87039854994398];[112.92483230480629,27.87065464754744];[112.9246605789153,27.87097191857696];[112.92442499282178,27.87089220195858];[112.92410350512971,27.87139968811359]}",网站爬取,高德地图,B02DC00Y48,,,,,
湖南省,湘潭市,雨湖区,住宅,大型住宅小区-高层,新景家园岸花苑,,湖南省-湘潭市-雨湖区-住宅-大型住宅小区-高层-新景家园岸花苑,"{[112.92410350512971,27.87139968811359];[112.92605302680997,27.87208530207211];[112.92665301765892,27.871033322642997];[112.92619786078446,27.870858903933758];[112.9263396193948,27.87065568067183];[112.92636857774156,27.8705146182719];[112.92633665650729,27.87024961657821];[112.92637459461132,27.870158550544172];[112.92667407337103,27.869826091855753];[112.92679787848135,27.869408854253468];[112.92683481640783,27.869332791347755];[112.92741372215842,27.86958403944894];[112.92823827940829,27.868102635837648];[112.92763244694073,27.867856446657775];[112.92771834266921,27.867121203946212];[112.9275366905077,27.867041443683654];[112.92666932182824,27.866757585061276];[112.92656251892217,27.866738726051647];[112.92580183342892,27.867541872582304];[112.92509510178277,27.86736176055223];[112.92496632433141,27.86740493271454];[112.9245379887485,27.86844465000346];[112.92400787424957,27.868762364650312];[112.92411965269677,27.86915629212557];[112.92452196647946,27.869084777295203];[112.92494522052831,27.869207261140634];[112.92474148749146,27.870341710456792];[112.92487524983594,27.87039854994398];[112.92483230480629,27.87065464754744];[112.9246605789153,27.87097191857696];[112.92442499282178,27.87089220195858];[112.92410350512971,27.87139968811359]}",网站爬取,高德地图,B02DC00Y48,,,,,
湖南省,湘潭市,雨湖区,商业购物区,大型商业购物区,金湘潭商业广场,,湖南省-湘潭市-雨湖区-商业购物区-大型商业购物区-金湘潭商业广场,"{[112.901331755377,27.8665796522746];[112.901604742827,27.8656975080166];[112.901470786174,27.8656574999484];[112.900873966059,27.8655114598638];[112.900759998583,27.8654814500853];[112.900600042447,27.8654484369311];[112.900583046761,27.8654484360553];[112.900331053061,27.866169542435];[112.900323044115,27.866309565404];[112.900347031181,27.8664015823354];[112.900401014557,27.866446593175];[112.90130775658,27.8666536642131];[112.901331755377,27.8665796522746]}",网站爬取,高德地图,B02DC00XKG,,,,,
湖南省,湘潭市,岳塘区,宾馆酒店区,五星级及以上宾馆酒店,盘龙山庄大酒店,,湖南省-湘潭市-岳塘区-宾馆酒店区-五星级及以上宾馆酒店-盘龙山庄大酒店,"{[112.931274,27.840499];[112.93313,27.84068];[112.933297,27.841085];[112.933023,27.841189];[112.93289,27.841289];[112.932736,27.841466];[112.932572,27.841794];[112.932395,27.84187];[112.932363,27.842187];[112.931907,27.842218];[112.931489,27.842211];[112.931119,27.84195];[112.931269,27.841462];[112.931065,27.841357];[112.931274,27.840499]}",网站爬取,高德地图,B02DC00HNZ,,,,,
湖南省,湘潭市,湘潭县,公共场所,5A级景区,彭德怀同志故居,,湖南省-湘潭市-湘潭县-公共场所-5A级景区-彭德怀同志故居,"{[112.64604617793,27.6632759531121];[112.645937399233,27.6632841332252];[112.645776722919,27.663331401512];[112.645606061148,27.6634456907838];[112.645568133033,27.6635127581687];[112.645589085436,27.6635787288009];[112.64576871004,27.6637124437468];[112.646053119252,27.6638569859627];[112.646351490476,27.6640995109474];[112.646526111666,27.6643702420359];[112.646576994485,27.6645361702685];[112.646634870459,27.6646030792158];[112.64672967447,27.664616922556];[112.646944238935,27.6645335585236];[112.647211700977,27.6643460970878];[112.647423276831,27.66416472858];[112.647584937804,27.6642124607334];[112.647655791794,27.6641973404199];[112.647848414011,27.6638989931622];[112.647969185943,27.6635917659424];[112.648036057229,27.6634516423269];[112.648051030667,27.66339061238];[112.648039062074,27.6633066262098];[112.647340562444,27.6626737537515];[112.647145956802,27.6627810877472];[112.646946362746,27.6628604272285];[112.646568121194,27.6631200767579];[112.646212835564,27.6632996794646];[112.64604617793,27.6632759531121]}",网站爬取,高德地图,B02DC00BTM,,,,,
湖南省,湘潭市,雨湖区,学校校园,二类高校,湖南科技大学,,湖南省-湘潭市-雨湖区-学校校园-二类高校-湖南科技大学,"{[112.91633319051064,27.91103572745283];[112.91668877546518,27.910293279112057];[112.9175806611333,27.909010228787718];[112.91790820435462,27.909018916248538];[112.92051737744877,27.909031245674914];[112.92069612794863,27.908709996496974];[112.92082193685873,27.90866985209481];[112.92103162897756,27.908444582752047];[112.92104362826176,27.908214530118457];[112.92106062482945,27.90791946082547];[112.92092787234795,27.90739451751133];[112.92076715468262,27.906965620453885];[112.92065236426441,27.906547674186914];[112.92070030678477,27.90633858618508];[112.92075025648546,27.905996473134945];[112.92077027262445,27.905394348264593];[112.92067245687741,27.90496638183835];[112.92067845896658,27.90482135049739];[112.92084125828438,27.904173061671283];[112.92082828796553,27.904050054862065];[112.92065159562789,27.903601171121636];[112.92053080575901,27.90328524825739];[112.92050092682922,27.902321115806966];[112.92046105711121,27.901434007313007];[112.9203642279448,27.901139061282183];[112.92003675459296,27.90075134490123];[112.91984305743973,27.90060052382719];[112.91965933629494,27.900542706554283];[112.91901629031655,27.90045135323581];[112.91861586122636,27.900556774329075];[112.91820046618224,27.90039415713067];[112.91778205548648,27.90037455953685];[112.91779212832657,27.899261359752394];[112.91903835110126,27.899261127561562];[112.91920713306655,27.898893892652485];[112.91918518966098,27.898580861677097];[112.91968844617077,27.898580341056718];[112.9199900148673,27.898319979289486];[112.91988418285405,27.898205071500854];[112.9201168652504,27.89778575343005];[112.91995015830136,27.89725083901837];[112.91993421926945,27.896776774990887];[112.91662993281882,27.896471970095515];[112.91506896752978,27.896331309725642];[112.91506692072315,27.896964419443574];[112.91506491481898,27.897072439554943];[112.91471834377943,27.89711773509282];[112.91449161280016,27.897253943692053];[112.91417698488726,27.897403222539655];[112.91322010496212,27.897609000787885];[112.91327902886313,27.897704972600152];[112.91366052062993,27.898470810987543];[112.91405099595525,27.89921363178832];[112.91424772674854,27.899612543119307];[112.91445340809616,27.90047952541163];[112.9146771003562,27.900893413643164];[112.91486785301156,27.901027279125564];[112.9150426324639,27.901051137552386];[112.91516447130616,27.901151052276948];[112.91548502763756,27.901619859915705];[112.91550499002017,27.901774869284143];[112.91555987261472,27.902378925358633];[112.9139109163906,27.902392285425943];[112.91409566881187,27.90271719493632];[112.91393883860763,27.902960360563313];[112.91307483889153,27.90318106183501];[112.91240356760245,27.90363763214576];[112.91277411423452,27.9040774381481];[112.91223566728891,27.90476494487394];[112.9120837791247,27.905491176502302];[112.9125951773905,27.905873876199646];[112.9126990555471,27.905925809341547];[112.9131874998755,27.905854434442062];[112.9133203258165,27.906102376368032];[112.91350808842016,27.90632227057366];[112.91262901880239,27.907416115469033];[112.91130741306763,27.90816916744152];[112.91071402041085,27.908375591533094];[112.90898869573847,27.90882970908806];[112.90873792979342,27.908854853311944];[112.90512797834256,27.908779539631382];[112.9051519716048,27.908634505449438];[112.90429859435386,27.908643823707948];[112.90422563270086,27.908813878375103];[112.90380189761206,27.909191086624347];[112.90322125750225,27.909558333262435];[112.90377286509914,27.909863211260642];[112.90364193032082,27.910167305923956];[112.90346901850785,27.910525422314443];[112.90314521100622,27.91079256756782];[112.90293333430374,27.910964659600612];[112.90257454526062,27.91116179470846];[112.9026135142207,27.911248798881907];[112.90272341850485,27.9115938273538];[112.90306517972121,27.91186077438819];[112.90315311434338,27.911967766473726];[112.90328201661917,27.912139756840013];[112.903364961601,27.912143731971263];[112.90412345140805,27.912063470245094];[112.90420939487109,27.91201443211601];[112.90467807729735,27.911781224195206];[112.90486694353312,27.91172114341851];[112.90497685917092,27.911759108159487];[112.90505479220138,27.911873097742944];[112.90509974414208,27.912058112037176];[112.90518766821913,27.912184099330872];[112.90542346818968,27.912451051385872];[112.90568125491549,27.912631977103768];[112.90639065742428,27.913041742113368];[112.90499857513782,27.91519768884325];[112.90507251138074,27.915307679214173];[112.90492860271964,27.915510769193634];[112.90463479002722,27.91587294101678];[112.90452985323715,27.916036007217965];[112.90453484473007,27.916099016203045];[112.90455382791747,27.91613901616545];[112.90462077682056,27.916172997558018];[112.90565698524405,27.91633562156429];[112.90590778502066,27.916380524231936];[112.9062824810356,27.916433371089255];[112.90651829006835,27.916415262662312];[112.90666317810579,27.916317179900414];[112.90682305128674,27.916235091956153];[112.90786615386442,27.91618757341123];[112.90823882566622,27.916095363334957];[112.90843964326197,27.916079253280703];[112.90888622273238,27.91614001854683];[112.909003111137,27.916153955280077];[112.90962752151299,27.915993566615136];[112.90970744340181,27.91598851824564];[112.90978236772006,27.916011477381446];[112.91016796732849,27.916211277038126];[112.91044068779354,27.916247113213384];[112.91083228225538,27.91626686666351];[112.91109700862967,27.916216685176718];[112.9113267760131,27.9160735080227];[112.91148661615578,27.915928375576662];[112.91188721990197,27.915435016352326];[112.91246565316483,27.91446844132586];[112.91272635866278,27.91446225076436];[112.91285621474022,27.91440714579079];[112.91291914931017,27.914321084475866];[112.91447330265584,27.914335880080017];[112.91499173704386,27.913345283584928];[112.9158957051774,27.91178524320603];[112.91633319051064,27.91103572745283]}",网站爬取,高德地图,B02DC00875,,,,,
湖南省,湘潭市,雨湖区,医院,三甲及以上医院,湘潭市中心医院,,湖南省-湘潭市-雨湖区-医院-三甲及以上医院-湘潭市中心医院,"{[112.90576378768455,27.86641809764371];[112.90625835962277,27.866863960028194];[112.90637527321651,27.866755890216847];[112.90673095973773,27.867022773568497];[112.90801995334274,27.865629908706147];[112.90709880631258,27.865016265801458];[112.90691794331137,27.865222385892835];[112.90692190504824,27.865671458962673];[112.90583878841129,27.865651938268048];[112.90576378768455,27.86641809764371]}",网站爬取,高德地图,B02DC00748,,,,,
湖南省,湘潭市,韶山市,宾馆酒店区,五星级及以上宾馆酒店,韶山宾馆,,湖南省-湘潭市-韶山市-宾馆酒店区-五星级及以上宾馆酒店-韶山宾馆,"{[112.483299808564,27.9120633198745];[112.483485380072,27.9124029159146];[112.483901724238,27.9124031240227];[112.484070270708,27.9123826102129];[112.484389316805,27.9122095084871];[112.484401372105,27.9120035081908];[112.484423456648,27.9118385441424];[112.484488675855,27.911737716716];[112.484569943568,27.9116819438325];[112.484892994688,27.9116368778237];[112.485182985078,27.9110176179128];[112.484952246163,27.9108869218641];[112.484890048042,27.9108397322952];[112.484870007256,27.9105326210825];[112.484771695235,27.9104453193843];[112.484430606203,27.9102372898966];[112.484290162652,27.9100958568558];[112.484005257687,27.9098849922352];[112.483921988242,27.9098887509645];[112.48377651538,27.9099253348379];[112.483754438085,27.9100012838023];[112.483429380977,27.9101043587586];[112.483439407226,27.9101814010496];[112.483275874876,27.9102469385418];[112.483240758413,27.9102888440529];[112.482677904706,27.9108273090289];[112.483391116068,27.9118965557363];[112.483299808564,27.9120633198745]}",网站爬取,高德地图,B02DC00727,,,,,
湖南省,湘潭市,雨湖区,党政机关,政府部门（对公）,湘潭市水务局,,湖南省-湘潭市-雨湖区-党政机关-政府部门（对公）-湘潭市水务局,"{[112.90566251702,27.8732294411634];[112.905861422255,27.8731423914021];[112.90599436029,27.8730523517901];[112.905932397207,27.8729923531556];[112.90593039972,27.8729733503185];[112.905957393468,27.8728733284732];[112.90603435911,27.8727983014475];[112.905957426097,27.8724532576483];[112.905437682561,27.8725453633481];[112.905501627851,27.8728414028121];[112.905532611872,27.8728483988648];[112.905544605884,27.8728483968683];[112.905595557593,27.8731414377338];[112.90566251702,27.8732294411634]}",网站爬取,高德地图,B02DC0071D,,,,,
湖南省,邵阳市,大祥区,住宅,大型住宅小区-高层,中天·宝电馨城,,湖南省-邵阳市-大祥区-住宅-大型住宅小区-高层-中天·宝电馨城,"{[111.446758195253,27.2116605891116];[111.446600924404,27.211733269078];[111.446368536132,27.2117108306393];[111.446118112801,27.2117853355714];[111.445632310749,27.21178241915];[111.445635328515,27.2116154669275];[111.444458431265,27.2115742926919];[111.444426448561,27.2106874579426];[111.444297270258,27.2103443082716];[111.444284253594,27.2102932973824];[111.445635519959,27.209125096723];[111.445887916137,27.2093775082302];[111.446041141907,27.2097407061145];[111.446758195253,27.2116605891116]}",网站爬取,高德地图,B0FFGLJYIM,,,,,
湖南省,邵阳市,北塔区,住宅,大型住宅小区-高层,中驰第一城,,湖南省-邵阳市-北塔区-住宅-大型住宅小区-高层-中驰第一城,"{[111.446637,27.255385];[111.446661,27.258264];[111.450064,27.258134];[111.449984,27.256985];[111.44964,27.257005];[111.449511,27.25533];[111.450526,27.255305];[111.450417,27.254172];[111.449627,27.254228];[111.44964,27.254422];[111.44904,27.254467];[111.44904,27.254565];[111.447295,27.254611];[111.44722,27.255417];[111.446637,27.255385]}",网站爬取,高德地图,B02E30OGG7,,,,,
湖南省,邵阳市,双清区,住宅,大型住宅小区-高层,阳光馨苑公租房小区,,湖南省-邵阳市-双清区-住宅-大型住宅小区-高层-阳光馨苑公租房小区,"{[111.527669570572,27.2456281032815];[111.527748774673,27.2457432897467];[111.528397487371,27.2460659588673];[111.530076069234,27.2442708568377];[111.529457474975,27.2437823326281];[111.527669570572,27.2456281032815]}",网站爬取,高德地图,B0FFFRY5H6,,,,,
湖南省,邵阳市,新邵县,商业购物区,大型商业购物区,新邵县湾田广场,,湖南省-邵阳市-新邵县-商业购物区-大型商业购物区-新邵县湾田广场,"{[111.460725,27.322624];[111.460486,27.322404];[111.460570,27.322264];[111.461017,27.322415];[111.460725,27.322624]}",网站爬取,高德地图,B0FFG3QIW4,,,,,
湖南省,邵阳市,新宁县,宾馆酒店区,五星级及以上宾馆酒店,新宁县盈捷大酒店,,湖南省-邵阳市-新宁县-宾馆酒店区-五星级及以上宾馆酒店-新宁县盈捷大酒店,"{[110.820660,26.411744];[110.821497,26.411581];[110.821512,26.411167];[110.820691,26.411178];[110.820660,26.411744]}",网站爬取,高德地图,B0FFG3R2W7,,,,,
湖南省,邵阳市,新宁县,商业购物区,大型商业购物区,新宁县国际电影城,,湖南省-邵阳市-新宁县-商业购物区-大型商业购物区-新宁县国际电影城,"{[110.857336,26.441177];[110.857253,26.441123];[110.857411,26.440976];[110.857486,26.441031];[110.857336,26.441177]}",网站爬取,高德地图,B02E30OC1B,,,,,
湖南省,邵阳市,新宁县,商业购物区,大型商业购物区,新宁县大众超市,,湖南省-邵阳市-新宁县-商业购物区-大型商业购物区-新宁县大众超市,"{[110.849783,26.446478];[110.849938,26.446292];[110.850065,26.446352];[110.849925,26.446528];[110.849783,26.446478]}",网站爬取,高德地图,B02E30019N,,,,,
湖南省,邵阳市,武冈市,商业购物区,大型商业购物区,武冈市步步高都梁店,,湖南省-邵阳市-武冈市-商业购物区-大型商业购物区-武冈市步步高都梁店,"{[110.628818,26.730034];[110.629218,26.730121];[110.629364,26.729653];[110.628884,26.729563];[110.628818,26.730034]}",网站爬取,高德地图,B0FFFFJOX6,,,,,
湖南省,邵阳市,武冈市,宾馆酒店区,五星级及以上宾馆酒店,武冈大酒店,,湖南省-邵阳市-武冈市-宾馆酒店区-五星级及以上宾馆酒店-武冈大酒店,"{[110.62921789711,26.7584524614829];[110.630607109445,26.7584217439242];[110.630640112001,26.7573677987969];[110.630417566439,26.757327082303];[110.630382635137,26.7573581232624];[110.629595214949,26.757412095362];[110.629421560166,26.7574273068705];[110.629162072507,26.7574726191187];[110.62921789711,26.7584524614829]}",网站爬取,高德地图,B0FFFADSYN,,,,,
湖南省,邵阳市,大祥区,商业购物区,大型商业购物区,万里百货,,湖南省-邵阳市-大祥区-商业购物区-大型商业购物区-万里百货,"{[111.451883640873,27.2348411872353];[111.452540886201,27.2350595272493];[111.452293358778,27.2357118431157];[111.451710257343,27.2355386535371];[111.451678203376,27.2354486079648];[111.451883640873,27.2348411872353]}",网站爬取,高德地图,B02E3026Q5,,,,,
湖南省,邵阳市,双清区,商业购物区,大型商业购物区,双清区友阿广场,,湖南省-邵阳市-双清区-商业购物区-大型商业购物区-双清区友阿广场,"{[111.472976,27.235920];[111.472979,27.235539];[111.473699,27.235422];[111.473767,27.235887];[111.472976,27.235920]}",网站爬取,高德地图,B0FFH024EB,,,,,
湖南省,邵阳市,双清区,党政机关,政府部门（对公）,双清区新市政府,,湖南省-邵阳市-双清区-党政机关-政府部门（对公）-双清区新市政府,"{[111.516456,27.230597];[111.517116,27.231237];[111.517888,27.231827];[111.518758,27.231094];[111.518046,27.230417];[111.517262,27.229806];[111.516456,27.230597]}",手工绘制,---,,,,,,
湖南省,邵阳市,双清区,宾馆酒店区,五星级及以上宾馆酒店,双清区日不落KTV,,湖南省-邵阳市-双清区-宾馆酒店区-五星级及以上宾馆酒店-双清区日不落KTV,"{[111.475169,27.241483];[111.475432,27.241465];[111.475423,27.241121];[111.475204,27.241103];[111.475169,27.241483]}",网站爬取,高德地图,B0FFFDRZTE,,,,,
湖南省,邵阳市,双清区,商业购物区,大型商业购物区,双清区九洲影城,,湖南省-邵阳市-双清区-商业购物区-大型商业购物区-双清区九洲影城,"{[111.471115,27.242374];[111.471126,27.242299];[111.471303,27.242351];[111.471280,27.242422];[111.471115,27.242374]}",网站爬取,高德地图,B0FFFEL5XD,,,,,
湖南省,邵阳市,双清区,商业购物区,大型商业购物区,双清区佳惠超市(邵阳店),,湖南省-邵阳市-双清区-商业购物区-大型商业购物区-双清区佳惠超市(邵阳店),"{[111.474531,27.243402];[111.474545,27.243256];[111.474636,27.243266];[111.474637,27.243404];[111.474531,27.243402]}",网站爬取,高德地图,B0FFGFGP3V,,,,,
湖南省,邵阳市,双清区,商业购物区,大型商业购物区,双清区多福海鲜楼,,湖南省-邵阳市-双清区-商业购物区-大型商业购物区-双清区多福海鲜楼,"{[111.471353,27.236506];[111.471356,27.236413];[111.471571,27.236452];[111.471589,27.236537];[111.471353,27.236506]}",网站爬取,高德地图,B02E3001H8,,,,,
湖南省,邵阳市,北塔区,住宅,大型住宅小区-高层,世界钰园,,湖南省-邵阳市-北塔区-住宅-大型住宅小区-高层-世界钰园,"{[111.450956200467,27.2698610728247];[111.451799800204,27.2697558594577];[111.452146466888,27.2697016033916];[111.452393942942,27.2697001286811];[111.452178719801,27.2672152310659];[111.452068623493,27.265721335817];[111.452036564202,27.265694274184];[111.450370430298,27.2657267951196];[111.450322337935,27.265774685532];[111.450306302704,27.2658486358826];[111.450405338826,27.2677554085371];[111.450453321582,27.269133197216];[111.450461292516,27.2697030857047];[111.450762833727,27.2699396546459];[111.450956200467,27.2698610728247]}",网站爬取,高德地图,B0FFG4OKF4,,,,,
湖南省,邵阳市,双清区,住宅,大型住宅小区-高层,佘湖绿城水郡,,湖南省-邵阳市-双清区-住宅-大型住宅小区-高层-佘湖绿城水郡,"{[111.480703,27.221666];[111.482061,27.221448];[111.482699,27.220415];[111.481295,27.219535];[111.481063,27.219607];[111.480703,27.221666]}",网站爬取,高德地图,B02E30PAIV,,,,,
湖南省,邵阳市,大祥区,宾馆酒店区,五星级及以上宾馆酒店,邵阳紫鑫大酒店,,湖南省-邵阳市-大祥区-宾馆酒店区-五星级及以上宾馆酒店-邵阳紫鑫大酒店,"{[111.450628322837,27.2342757061402];[111.450769618127,27.2338491014871];[111.451367727124,27.2339993085133];[111.451198375085,27.2344328500378];[111.450628322837,27.2342757061402]}",网站爬取,高德地图,B02E30NY91,,,,,
湖南省,邵阳市,大祥区,学校校园,二类高校,邵阳职业技术学院,,湖南省-邵阳市-大祥区-学校校园-二类高校-邵阳职业技术学院,"{[111.423899,27.197432];[111.425059,27.198277];[111.42609,27.196757];[111.426327,27.196438];[111.42681,27.195036];[111.42667,27.194783];[111.426815,27.194473];[111.426853,27.193333];[111.427008,27.192474];[111.426998,27.19235];[111.426944,27.192331];[111.42687,27.192365];[111.42674,27.192451];[111.426606,27.192513];[111.426311,27.192402];[111.425871,27.192283];[111.425666,27.192172];[111.425505,27.19201];[111.425398,27.191981];[111.425264,27.192038];[111.425071,27.192096];[111.424479,27.192171];[111.423991,27.192418];[111.423727,27.193201];[111.423518,27.193643];[111.422401,27.193666];[111.422397,27.192387];[111.42135,27.192296];[111.420534,27.193015];[111.420378,27.193631];[111.420963,27.194642];[111.420711,27.194738];[111.423899,27.197432]}",网站爬取,高德地图,B02E30265S,,,,,
湖南省,邵阳市,双清区,宾馆酒店区,五星级及以上宾馆酒店,邵阳长城大酒店,,湖南省-邵阳市-双清区-宾馆酒店区-五星级及以上宾馆酒店-邵阳长城大酒店,"{[111.477197993319,27.2242057800638];[111.477902923007,27.2241027829457];[111.477759585145,27.2233965547017];[111.477055660648,27.2234965571855];[111.477197993319,27.2242057800638]}",网站爬取,高德地图,B0FFFADUTZ,,,,,
湖南省,邵阳市,大祥区,学校校园,二类高校,邵阳医学高等专科学校实验楼2,,湖南省-邵阳市-大祥区-学校校园-二类高校-邵阳医学高等专科学校实验楼2,"{[111.428053,27.198626];[111.428069,27.199075];[111.428107,27.199089];[111.428781,27.199149];[111.428816,27.199128];[111.428837,27.198932];[111.428944,27.198932];[111.428952,27.198534];[111.428904,27.198491];[111.428053,27.198626]}",网站爬取,高德地图,B0FFFZ5NXB,,,,,
湖南省,邵阳市,大祥区,学校校园,二类高校,邵阳学院(七里坪校区),,湖南省-邵阳市-大祥区-学校校园-二类高校-邵阳学院(七里坪校区),"{[111.434097,27.202747];[111.429776,27.20219];[111.429783,27.202508];[111.430405,27.203];[111.433131,27.204289];[111.435506,27.205446];[111.436434,27.206346];[111.44049,27.203372];[111.437028,27.203171];[111.434097,27.202747]}",网站爬取,高德地图,B02E3026JU,,,,,
湖南省,邵阳市,双清区,宾馆酒店区,五星级及以上宾馆酒店,邵阳湘林温德姆至尊豪廷大酒店,,湖南省-邵阳市-双清区-宾馆酒店区-五星级及以上宾馆酒店-邵阳湘林温德姆至尊豪廷大酒店,"{[111.512557018534,27.2294781005414];[111.512745584456,27.2293216943711];[111.512810796476,27.2290499529399];[111.512804815578,27.2285630546151];[111.512896090074,27.228477344346];[111.513036505085,27.2284397667804];[111.513655312069,27.2285325625329];[111.514365388194,27.2285346433996];[111.514547920265,27.2285441751468];[111.515011242386,27.2289224363211];[111.513692284217,27.2303402286972];[111.512557018534,27.2294781005414]}",网站爬取,高德地图,B0FFF4VJKI,,,,,
湖南省,邵阳市,邵阳县,政企单位,大型企事业单位,邵阳县人民医院,,湖南省-邵阳市-邵阳县-政企单位-大型企事业单位-邵阳县人民医院,"{[111.316037868463,27.0130044397356];[111.317904841474,27.0122411660243];[111.316605609577,27.0092004062087];[111.314144223236,27.0099117655611];[111.316037868463,27.0130044397356]}",网站爬取,高德地图,B0FFHMG1H5,,,,,
湖南省,邵阳市,大祥区,医院,三甲及以上医院,邵阳市中心医院,,湖南省-邵阳市-大祥区-医院-三甲及以上医院-邵阳市中心医院,"{[111.453244,27.23669];[111.453289,27.236728];[111.453379,27.236761];[111.453551,27.236803];[111.454038,27.236998];[111.454852,27.237271];[111.455245,27.2365];[111.455506,27.235977];[111.455564,27.23581];[111.455596,27.235454];[111.455551,27.235294];[111.453728,27.235256];[111.45366,27.235284];[111.453638,27.235347];[111.453626,27.235576];[111.453452,27.235563];[111.453378,27.235618];[111.453328,27.235759];[111.453163,27.236477];[111.45319,27.236606];[111.453244,27.23669]}",网站爬取,高德地图,B02E30004B,,,,,
湖南省,邵阳市,大祥区,政企单位,大型企事业单位,邵阳市中西医结合医院(紫鑫大酒店东),,湖南省-邵阳市-大祥区-政企单位-大型企事业单位-邵阳市中西医结合医院(紫鑫大酒店东),"{[111.451444833435,27.2345103458546];[111.451579111592,27.2341957033861];[111.451828614951,27.2338123206883];[111.452013987558,27.2335667712456];[111.452105167819,27.23349198215];[111.452213377044,27.2334702165584];[111.45266724795,27.2335331667567];[111.452713359698,27.2332423358669];[111.453129167298,27.2332782185966];[111.45306801349,27.2337239788982];[111.452831553347,27.2337114747552];[111.452713274862,27.2343460678833];[111.452675190794,27.2344789543299];[111.452597037551,27.2345027817757];[111.452535919321,27.2345026515274];[111.45246277857,27.2344954975244];[111.452207291264,27.2344359694093];[111.452095056326,27.2346926696009];[111.451444833435,27.2345103458546]}",网站爬取,高德地图,B02E30169N,,,,,
湖南省,邵阳市,大祥区,住宅,大型住宅小区-多层,邵阳市财政局(敏州西路),,湖南省-邵阳市-大祥区-住宅-大型住宅小区-多层-邵阳市财政局(敏州西路),"{[111.438738,27.2214];[111.438822,27.223814];[111.441493,27.223392];[111.441462,27.221344];[111.438738,27.2214]}",网站爬取,高德地图,B02E30271Q,,,,,
湖南省,邵阳市,邵东县,交通枢纽,高铁车站,邵阳邵东火车站-高铁站,,湖南省-邵阳市-邵东县-交通枢纽-高铁车站-邵阳邵东火车站-高铁站,"{[111.741134,27.275013];[111.740949,27.27712];[111.740816,27.277234];[111.740645,27.27771];[111.740101,27.27782];[111.740113,27.278079];[111.740634,27.278166];[111.740631,27.278524];[111.743666,27.278785];[111.743808,27.278114];[111.745672,27.278304];[111.745718,27.27811];[111.743464,27.277917];[111.743493,27.277517];[111.743729,27.277392];[111.743925,27.275214];[111.741134,27.275013]}",手工绘制,---,,,,,,
湖南省,邵阳市,大祥区,交通枢纽,高铁车站,邵阳火车南站-高铁站,,湖南省-邵阳市-大祥区-交通枢纽-高铁车站-邵阳火车南站-高铁站,"{[111.453197,27.215857];[111.454531,27.216093];[111.454291,27.217131];[111.456365,27.217453];[111.456631,27.216432];[111.458649,27.216745];[111.458891,27.215732];[111.456321,27.215223];[111.453293,27.214644];[111.453116,27.215044];[111.45336,27.215124];[111.453197,27.215857]}",手工绘制,---,,,,,,
湖南省,邵阳市,新邵县,交通枢纽,高铁车站,邵阳火车北站-高铁站,,湖南省-邵阳市-新邵县-交通枢纽-高铁车站-邵阳火车北站-高铁站,"{[111.496665,27.577492];[111.496614,27.578381];[111.501397,27.57803];[111.501316,27.577646];[111.500292,27.577593];[111.500196,27.577346];[111.50001,27.577087];[111.49993,27.576474];[111.499633,27.574814];[111.49751,27.574971];[111.497295,27.575252];[111.497516,27.577278];[111.496665,27.577492]}",手工绘制,---,,,,,,
湖南省,邵阳市,新邵县,宾馆酒店区,五星级及以上宾馆酒店,邵阳华天大酒店,,湖南省-邵阳市-新邵县-宾馆酒店区-五星级及以上宾馆酒店-邵阳华天大酒店,"{[111.456684351927,27.2987162967683];[111.458342881729,27.2987081072886];[111.458318750239,27.2997418373822];[111.456684273934,27.2997290870623];[111.456684351927,27.2987162967683]}",网站爬取,高德地图,B0FFFADRXG,,,,,
